keyword_id,ad_group_id,campaign_id,customer_id,keyword_text,match_type,status,quality_score,creative_quality_score,landing_page_quality_score,search_predicted_ctr,cpc_bid_micros,first_page_cpc_micros,first_position_cpc_micros,top_of_page_cpc_micros,approval_status,system_serving_status,is_negative,bid_modifier,created_at
5032737756_170157390159_2374958499246,170157390159,21943954018,5032737756,Best new year diary manufacturers in bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_170157390159_2374958499286,170157390159,21943954018,5032737756,Best diary manufacturers,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_170157390159_2374958499326,170157390159,21943954018,5032737756,Best diary manufacturers in india,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_170157390159_2374958499486,170157390159,21943954018,5032737756,premium diaries 2025,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_170157390159_2374958499526,170157390159,21943954018,5032737756,Executive Diary 2025,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_170157390159_2374958499566,170157390159,21943954018,5032737756,new year diary wholesale 2025,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_170157390159_2374958499726,170157390159,21943954018,5032737756,2025 Diary 365 days,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_170157390159_2374958499766,170157390159,21943954018,5032737756,buy corporate gifts wholesale,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_170157390159_2374958499806,170157390159,21943954018,5032737756,Corporate Gifts in Bengaluru,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_170157390159_2374958499966,170157390159,21943954018,5032737756,Buy corporate gifts wholesale near me,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_170157390159_2374958500006,170157390159,21943954018,5032737756,Top 10 corporate gifting companies in Bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_170157390159_2376618687528,170157390159,21943954018,5032737756,Undated Diaries,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_170157390159_2376618687808,170157390159,21943954018,5032737756,Wholesale Diary Supplier,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_170157390159_2376618687968,170157390159,21943954018,5032737756,Corporate Gifts Bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_170157390159_2376618689008,170157390159,21943954018,5032737756,buy diaries bulk,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_170157390159_2379839687711,170157390159,21943954018,5032737756,Eagle Diaries,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_170157390159_2383775696156,170157390159,21943954018,5032737756,Eagle Diaires,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_170157390159_2407180401324,170157390159,21943954018,5032737756,Diaries 2025,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_12929821,171948585058,21933549252,5032737756,notebooks,EXACT,PAUSED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_18118756,171948585058,21933549252,5032737756,journal,EXACT,PAUSED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_338950320421,171948585058,21933549252,5032737756,top 10 corporate gifting companies in bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_423562727418,171948585058,21933549252,5032737756,premium diaries,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_854659710670,171948585058,21933549252,5032737756,new year diary wholesale,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_171948585058_1078650910539,171948585058,21933549252,5032737756,best diary manufacturers in india,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_1187521623326,171948585058,21933549252,5032737756,new year diary manufacturers in bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_1453144296364,171948585058,21933549252,5032737756,customized diary with logo,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_1461542539824,171948585058,21933549252,5032737756,New Year Diaries,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_2374958499246,171948585058,21933549252,5032737756,Best new year diary manufacturers in bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_171948585058_2374958499286,171948585058,21933549252,5032737756,Best diary manufacturers,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_2374958499326,171948585058,21933549252,5032737756,Best diary manufacturers in india,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_2374958499486,171948585058,21933549252,5032737756,premium diaries 2025,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_171948585058_2374958499526,171948585058,21933549252,5032737756,Executive Diary 2025,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_2374958499566,171948585058,21933549252,5032737756,new year diary wholesale 2025,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_171948585058_2374958499726,171948585058,21933549252,5032737756,2025 Diary 365 days,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_2374958499766,171948585058,21933549252,5032737756,buy corporate gifts wholesale,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_171948585058_2374958499806,171948585058,21933549252,5032737756,Corporate Gifts in Bengaluru,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_2374958499966,171948585058,21933549252,5032737756,Buy corporate gifts wholesale near me,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_171948585058_2374958500006,171948585058,21933549252,5032737756,Top 10 corporate gifting companies in Bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_2376618687528,171948585058,21933549252,5032737756,Undated Diaries,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_2376618687768,171948585058,21933549252,5032737756,Eagle Diaires,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_171948585058_2376618687808,171948585058,21933549252,5032737756,Wholesale Diary Supplier,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_171948585058_2376618687968,171948585058,21933549252,5032737756,Corporate Gifts Bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_171948585058_2376618689008,171948585058,21933549252,5032737756,buy diaries bulk,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_172244924084_12929821,172244924084,21919130765,5032737756,notebooks,EXACT,PAUSED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_18118756,172244924084,21919130765,5032737756,journal,EXACT,PAUSED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_338950320421,172244924084,21919130765,5032737756,top 10 corporate gifting companies in bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_423562727418,172244924084,21919130765,5032737756,premium diaries,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_854659710670,172244924084,21919130765,5032737756,new year diary wholesale,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_172244924084_1078650910539,172244924084,21919130765,5032737756,best diary manufacturers in india,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_1187521623326,172244924084,21919130765,5032737756,new year diary manufacturers in bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_1453144296364,172244924084,21919130765,5032737756,customized diary with logo,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_1461542539824,172244924084,21919130765,5032737756,New Year Diaries,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_2374958499246,172244924084,21919130765,5032737756,Best new year diary manufacturers in bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_172244924084_2374958499286,172244924084,21919130765,5032737756,Best diary manufacturers,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_2374958499326,172244924084,21919130765,5032737756,Best diary manufacturers in india,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_2374958499486,172244924084,21919130765,5032737756,premium diaries 2025,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_172244924084_2374958499526,172244924084,21919130765,5032737756,Executive Diary 2025,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_2374958499566,172244924084,21919130765,5032737756,new year diary wholesale 2025,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_172244924084_2374958499726,172244924084,21919130765,5032737756,2025 Diary 365 days,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_2374958499766,172244924084,21919130765,5032737756,buy corporate gifts wholesale,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_172244924084_2374958499806,172244924084,21919130765,5032737756,Corporate Gifts in Bengaluru,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_2374958499966,172244924084,21919130765,5032737756,Buy corporate gifts wholesale near me,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_172244924084_2374958500006,172244924084,21919130765,5032737756,Top 10 corporate gifting companies in Bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_2376618687528,172244924084,21919130765,5032737756,Undated Diaries,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_2376618687768,172244924084,21919130765,5032737756,Eagle Diaires,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_172244924084_2376618687808,172244924084,21919130765,5032737756,Wholesale Diary Supplier,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_172244924084_2376618687968,172244924084,21919130765,5032737756,Corporate Gifts Bangalore,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_172244924084_2376618689008,172244924084,21919130765,5032737756,buy diaries bulk,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:31
5032737756_173997361914_12679810,173997361914,21933538500,5032737756,custom journals,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_22139570,173997361914,21933538500,5032737756,leather journal,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_28597246,173997361914,21933538500,5032737756,leather notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_52368766,173997361914,21933538500,5032737756,custom notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_155210364,173997361914,21933538500,5032737756,personalized journal,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_155210564,173997361914,21933538500,5032737756,personalized notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_256633339,173997361914,21933538500,5032737756,small diary,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_293729244,173997361914,21933538500,5032737756,personalised diary,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_539501163,173997361914,21933538500,5032737756,custom diary,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_662068399,173997361914,21933538500,5032737756,custom spiral notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_805950352,173997361914,21933538500,5032737756,luxury notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_821841703,173997361914,21933538500,5032737756,refillable leather journal,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_915486695,173997361914,21933538500,5032737756,personalised notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_1039586413,173997361914,21933538500,5032737756,personalized leather journal,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_1683688110,173997361914,21933538500,5032737756,spiral bound notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_4962015953,173997361914,21933538500,5032737756,cute notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_5002337205,173997361914,21933538500,5032737756,refillable notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_5224353114,173997361914,21933538500,5032737756,custom printed notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_7500702986,173997361914,21933538500,5032737756,personalised leather notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_22637334793,173997361914,21933538500,5032737756,dotted journal,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_23512883716,173997361914,21933538500,5032737756,leuchtturm notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_25674481579,173997361914,21933538500,5032737756,custom notebooks with logo,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_28609069158,173997361914,21933538500,5032737756,dotted notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_49653217226,173997361914,21933538500,5032737756,custom journals with logo,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_58307339899,173997361914,21933538500,5032737756,luxurious journals,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_91622679299,173997361914,21933538500,5032737756,personalized journals bulk,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_295750139906,173997361914,21933538500,5032737756,journal notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_297097901645,173997361914,21933538500,5032737756,small note books,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_297936604463,173997361914,21933538500,5032737756,grid notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_299762022379,173997361914,21933538500,5032737756,diary notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_300226719814,173997361914,21933538500,5032737756,journaling notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_300269665581,173997361914,21933538500,5032737756,journal cover,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_301324927801,173997361914,21933538500,5032737756,dot graph notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_305845485813,173997361914,21933538500,5032737756,diary and notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_306207798906,173997361914,21933538500,5032737756,journal with lock and key,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_307635404143,173997361914,21933538500,5032737756,notebooks and journals,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_308978459498,173997361914,21933538500,5032737756,diaries with lock and key,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_310375403904,173997361914,21933538500,5032737756,notebook with cover,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_310672395738,173997361914,21933538500,5032737756,journals for journaling,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_317829043118,173997361914,21933538500,5032737756,buy diaries online,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_324366822189,173997361914,21933538500,5032737756,rough notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_327879940513,173997361914,21933538500,5032737756,personalized notebooks with logo,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_330340511695,173997361914,21933538500,5032737756,personalized diary with lock,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_339768283101,173997361914,21933538500,5032737756,100 pages notebook price,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_392383528302,173997361914,21933538500,5032737756,100 pages notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_443778384655,173997361914,21933538500,5032737756,paper grid notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_488400463632,173997361914,21933538500,5032737756,blank notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_818631259098,173997361914,21933538500,5032737756,classmate custom notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_1324824988926,173997361914,21933538500,5032737756,note books near me,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_173997361914_1493092586388,173997361914,21933538500,5032737756,personal diary books,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_12679810,176641496091,21943942228,5032737756,custom journals,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_22139570,176641496091,21943942228,5032737756,leather journal,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_28597246,176641496091,21943942228,5032737756,leather notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_52368766,176641496091,21943942228,5032737756,custom notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_155210364,176641496091,21943942228,5032737756,personalized journal,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_155210564,176641496091,21943942228,5032737756,personalized notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_256633339,176641496091,21943942228,5032737756,small diary,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_293729244,176641496091,21943942228,5032737756,personalised diary,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_539501163,176641496091,21943942228,5032737756,custom diary,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_662068399,176641496091,21943942228,5032737756,custom spiral notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_805950352,176641496091,21943942228,5032737756,luxury notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_821841703,176641496091,21943942228,5032737756,refillable leather journal,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_915486695,176641496091,21943942228,5032737756,personalised notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_1039586413,176641496091,21943942228,5032737756,personalized leather journal,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_1683688110,176641496091,21943942228,5032737756,spiral bound notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_4962015953,176641496091,21943942228,5032737756,cute notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_5002337205,176641496091,21943942228,5032737756,refillable notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_5224353114,176641496091,21943942228,5032737756,custom printed notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_7500702986,176641496091,21943942228,5032737756,personalised leather notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_22637334793,176641496091,21943942228,5032737756,dotted journal,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_23512883716,176641496091,21943942228,5032737756,leuchtturm notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_25674481579,176641496091,21943942228,5032737756,custom notebooks with logo,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_28609069158,176641496091,21943942228,5032737756,dotted notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_49653217226,176641496091,21943942228,5032737756,custom journals with logo,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_58307339899,176641496091,21943942228,5032737756,luxurious journals,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_91622679299,176641496091,21943942228,5032737756,personalized journals bulk,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_295750139906,176641496091,21943942228,5032737756,journal notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_297097901645,176641496091,21943942228,5032737756,small note books,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_297936604463,176641496091,21943942228,5032737756,grid notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_299762022379,176641496091,21943942228,5032737756,diary notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_300226719814,176641496091,21943942228,5032737756,journaling notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_300269665581,176641496091,21943942228,5032737756,journal cover,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_301324927801,176641496091,21943942228,5032737756,dot graph notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_305845485813,176641496091,21943942228,5032737756,diary and notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_306207798906,176641496091,21943942228,5032737756,journal with lock and key,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_307635404143,176641496091,21943942228,5032737756,notebooks and journals,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
